Date,close,high,low,open,volume
1986-05-20,0.06681238114833832,0.06734260426018324,0.0662821580364934,0.06734260426018324,61977600
1986-05-21,0.06575192511081696,0.06734259420893572,0.06575192511081696,0.06681237117622946,8092800
1986-05-22,0.06575192511081696,0.0662821481435232,0.06575192511081696,0.06575192511081696,4406400
1986-05-23,0.06575192511081696,0.06681237117622946,0.06575192511081696,0.06575192511081696,4089600
1986-05-27,0.06787283718585968,0.06787283718585968,0.06575194443181706,0.06575194443181706,13881600
1986-05-28,0.06999372690916061,0.06999372690916061,0.06787283424695305,0.06787283424695305,15523200
1986-05-29,0.07158499211072922,0.07264543823206544,0.06946349000299008,0.0699937130636582,45676800
1986-05-30,0.07423611730337143,0.07529656356597411,0.07211522477816605,0.07211522477816605,27072000
1986-06-02,0.0721152275800705,0.07423612018767926,0.0721152275800705,0.07423612018767926,19728000
1986-06-03,0.0721152275800705,0.0721152275800705,0.07105417141109453,0.0721152275800705,5011200
1986-06-04,0.07158499211072922,0.07264543823206544,0.07105415918499444,0.07211521517139734,4723200
1986-06-05,0.07264541834592819,0.07264541834592819,0.07105413973445775,0.07158497251488102,13708800
1986-06-06,0.07264541834592819,0.07264541834592819,0.07158497251488102,0.07264541834592819,3427200
1986-06-09,0.06946349889039993,0.07264544752658524,0.06946349889039993,0.07264544752658524,12672000
1986-06-10,0.06946349889039993,0.06946349889039993,0.06840305263338638,0.06946349889039993,3427200
1986-06-11,0.06946349889039993,0.06946349889039993,0.06840305263338638,0.06946349889039993,2304000
1986-06-12,0.06681238114833832,0.06946349670756291,0.0662821580364934,0.06946349670756291,13708800
1986-06-13,0.06681238114833832,0.06734260426018324,0.0662821580364934,0.06681238114833832,7891200
1986-06-16,0.06628214567899704,0.06734259170497967,0.06575192266600573,0.06681236869198835,9590400
1986-06-17,0.067342609167099,0.06840305546805821,0.0668123860166194,0.0668123860166194,13075200
1986-06-18,0.06681238114833832,0.06734260426018324,0.06575193492464848,0.06734260426018324,4348800
1986-06-19,0.06628214567899704,0.06734259170497967,0.06575192266600573,0.06681236869198835,8467200
1986-06-20,0.06654728949069977,0.06681239884121082,0.06628217558895524,0.06628217558895524,3801600
1986-06-23,0.067342609167099,0.067342609167099,0.0652217165651806,0.06654727671699591,46195200
1986-06-24,0.06681238114833832,0.06787282737202815,0.0662821580364934,0.06734260426018324,14572800
1986-06-25,0.06575192511081696,0.06734259420893572,0.06575192511081696,0.06681237117622946,15235200
1986-06-26,0.06363105028867722,0.06628216617335532,0.06363105028867722,0.0657519429964197,19152000
1986-06-27,0.06310079991817474,0.06416124581504218,0.06257057696974104,0.06363102286660846,10396800
1986-06-30,0.06522172689437866,0.06681239659773264,0.06257061072212204,0.06310083395657336,62352000
1986-07-01,0.06522172689437866,0.06522172689437866,0.06469150365992733,0.06522172689437866,47577600
1986-07-02,0.06522172689437866,0.06522172689437866,0.06469150365992733,0.06522172689437866,52617600
1986-07-03,0.06628214567899704,0.06681236869198835,0.06575192266600573,0.06575192266600573,14140800
1986-07-07,0.06363105028867722,0.06628216617335532,0.06363105028867722,0.06628216617335532,14054400
1986-07-08,0.06204037368297577,0.06363104303238756,0.06150954070137434,0.06363104303238756,14256000
1986-07-09,0.05938863754272461,0.06204036251277236,0.05885841452171927,0.06204036251277236,46137600
1986-07-10,0.057797983288764954,0.05991887591620353,0.055146867504466734,0.059388652759343886,46886400
1986-07-11,0.05938863754272461,0.0604490835847353,0.057797968479708584,0.057797968479708584,17395200
1986-07-14,0.05859331414103508,0.05991887427243615,0.05779798170318047,0.05779798170318047,28598400
1986-07-15,0.05938863754272461,0.0604490835847353,0.057797968479708584,0.05859330073560085,13190400
1986-07-16,0.06150953844189644,0.06150953844189644,0.05991886915091594,0.05991886915091594,9360000
1986-07-17,0.06257059425115585,0.06257059425115585,0.0609793151014207,0.061509538196297085,6940800
1986-07-18,0.06310079991817474,0.06363102286660846,0.06097929825950234,0.06257057696974104,12326400
1986-07-21,0.06310079991817474,0.06416124581504218,0.06310079991817474,0.06310079991817474,3513600
1986-07-22,0.06522172689437866,0.06522172689437866,0.06310083395657336,0.06310083395657336,10512000
1986-07-23,0.06363105028867722,0.06628216617335532,0.06363105028867722,0.06522171981948408,20793600
1986-07-24,0.06575192511081696,0.06681237117622946,0.06469147904540444,0.06469147904540444,14140800
1986-07-25,0.06628214567899704,0.06681236869198835,0.06575192266600573,0.06575192266600573,20448000
1986-07-28,0.064691461622715,0.06628213029243524,0.064691461622715,0.06628213029243524,11808000
1986-07-29,0.06310079991817474,0.0652216917119096,0.06204035402130732,0.06469146876347588,14054400
1986-07-30,0.06097932159900665,0.06310082406967261,0.058858428993511666,0.06310082406967261,26409600
1986-07-31,0.06044907867908478,0.06150952463503663,0.06044907867908478,0.060979301657060704,15638400
1986-08-01,0.059918858110904694,0.0609793041095052,0.05938863511160445,0.06044908111020495,12902400
1986-08-04,0.059918858110904694,0.0599188581109047,0.05832818911300395,0.0599188581109047,12441600
1986-08-05,0.05938863754272461,0.0604490835847353,0.059388637542724616,0.059918860563729956,2822400
1986-08-06,0.05885843187570572,0.05991887823038141,0.057797985521030035,0.05938865505304357,18316800
1986-08-07,0.05832821875810623,0.059388665295674783,0.05779799548932196,0.05885844202689051,3657600
1986-08-08,0.05885843187570572,0.05991887823038141,0.05832820869836788,0.05832820869836788,4147200
1986-08-11,0.06097932159900665,0.061509544750380396,0.05991887529625916,0.05991887529625916,7948800
1986-08-12,0.06257059425115585,0.06257059425115585,0.0609793151014207,0.0609793151014207,9993600
1986-08-13,0.06310079991817474,0.06310079991817474,0.06204035402130732,0.06257057696974104,6883200
1986-08-14,0.064691461622715,0.06522168451262174,0.06310079295299474,0.06310079295299474,20131200
1986-08-15,0.06495659053325653,0.06522169976459,0.06416125373679325,0.06469147675069162,6105600
1986-08-18,0.0641612634062767,0.06522170959388898,0.0641612634062767,0.06495660032260198,12787200
1986-08-19,0.0641612634062767,0.06442637722879584,0.06310081721866441,0.0641612634062767,20390400
1986-08-20,0.06363105028867722,0.06416127346561283,0.06363105028867722,0.06416127346561283,20764800
1986-08-21,0.06363105028867722,0.06469149664254846,0.06363105028867722,0.06363105028867722,49536000
1986-08-22,0.06257059425115585,0.06416126353578502,0.061509538196297085,0.06363104044090863,5760000
1986-08-25,0.06257059425115585,0.06257059425115585,0.061509538196297085,0.06257059425115585,2419200
1986-08-26,0.06204037368297577,0.06257059679944636,0.06204037368297577,0.06257059679944636,10857600
1986-08-27,0.06204037368297577,0.06257059679944636,0.06150954070137434,0.06204037368297577,9532800
1986-08-28,0.06204037368297577,0.06257059679944636,0.06204037368297577,0.06204037368297577,3427200
1986-08-29,0.06044907867908478,0.06257058045596002,0.059388632723132925,0.06204035747798409,25430400
1986-09-02,0.05885843187570572,0.06044910140771925,0.058063094834082535,0.06044910140771925,5212800
1986-09-03,0.057267751544713974,0.058328197699421366,0.05567708231265289,0.058328197699421366,18316800
1986-09-04,0.06204037368297577,0.06204037368297577,0.058328202002550754,0.058328202002550754,39427200
1986-09-05,0.064691461622715,0.064691461622715,0.061509514418404264,0.06204034717318125,26352000
1986-09-08,0.0641612634062767,0.06522170959388898,0.0641612634062767,0.06469148650008284,9619200
1986-09-09,0.06522172689437866,0.06681239659773264,0.06416128042547602,0.06416128042547602,37526400
1986-09-10,0.0641612634062767,0.06575193268769514,0.0641612634062767,0.06522170959388898,10886400
1986-09-11,0.06150953844189644,0.06469148688896587,0.06150953844189644,0.06416126379197236,35654400
1986-09-12,0.059918858110904694,0.06204035997310176,0.0599188581109047,0.06150952710880545,24451200
1986-09-15,0.06097932159900665,0.06097932159900665,0.058858428993511666,0.05991887529625916,22492800
1986-09-16,0.06097932159900665,0.061509544750380396,0.05991887529625916,0.06097932159900665,5184000
1986-09-17,0.06257059425115585,0.06363104044090863,0.0604490920065443,0.0609793151014207,8035200
1986-09-18,0.06310079991817474,0.06416124581504218,0.06257057696974104,0.06257057696974104,5356800
1986-09-19,0.06310079991817474,0.06363102286660846,0.06257057696974104,0.06310079991817474,2505600
1986-09-22,0.06257059425115585,0.06310081734603225,0.06257059425115585,0.06310081734603225,4492800
1986-09-23,0.06363105028867722,0.06416127346561283,0.06257060393480597,0.06257060393480597,5961600
1986-09-24,0.0628357008099556,0.06363103308470804,0.06257058701755037,0.06363103308470804,4780800
1986-09-25,0.06150953844189644,0.06310081759798536,0.06150953844189644,0.06283570832510468,5155200
1986-09-26,0.06150953844189644,0.062040371403998366,0.06097931534490294,0.06150953844189644,2332800
1986-09-29,0.059918858110904694,0.06150952710880545,0.0599188581109047,0.06150952710880545,6192000
1986-09-30,0.059918858110904694,0.0609793041095052,0.0599188581109047,0.0599188581109047,5184000
1986-10-01,0.05938863754272461,0.06097930660574064,0.05832819150071393,0.059918860563729956,32428800
1986-10-02,0.05938863754272461,0.0604490835847353,0.05885841452171927,0.059388637542724616,22723200
1986-10-03,0.059918858110904694,0.06044908111020495,0.05938863511160445,0.05938863511160445,14716800
1986-10-06,0.064691461622715,0.06575190740252848,0.061509514418404264,0.061509514418404264,85334400
1986-10-07,0.0660170465707779,0.06734260203089325,0.06469148655943041,0.06469148655943041,59788800
1986-10-08,0.06787283718585968,0.06866816969300919,0.0652217212433064,0.06601705830168886,119606400
1986-10-09,0.06999372690916061,0.07158500627100357,0.06787283424695305,0.06787283424695305,92563200
1986-10-10,0.07317567616701126,0.07476634567234791,0.06893328095425622,0.06999372729114732,76752000
1986-10-13,0.06999372690916061,0.07317567576765925,0.06999372690916061,0.07317567576765925,27129600
1986-10-14,0.07105416059494019,0.0715849935312084,0.07052393752375072,0.07052393752375072,12873600
1986-10-15,0.07423611730337143,0.07476634043467277,0.07105416865041547,0.07105416865041547,63532800
1986-10-16,0.07423611730337143,0.07476634043467277,0.07370589417207009,0.07423611730337143,21859200
1986-10-17,0.07635698467493057,0.07688720308033403,0.07423609284839294,0.07423609284839294,124444800
1986-10-20,0.07688722014427185,0.0779476662928904,0.0747663323982667,0.07635700162119453,43545600
1986-10-21,0.08006852865219116,0.08006852865219116,0.07741741882313709,0.07741741882313709,112377600
1986-10-22,0.08006852865219116,0.0808638652418916,0.07953831032736455,0.08006852865219116,54576000
1986-10-23,0.08006852865219116,0.08059875607947829,0.07927320116495125,0.08006852865219116,70444800
1986-10-24,0.07953832298517227,0.08006854139437837,0.07741743114342396,0.08006854139437837,101376000
1986-10-27,0.08219006657600403,0.08219006657600404,0.08006855539585667,0.08006855539585667,125654400
1986-10-28,0.08404583483934402,0.08537139921082534,0.08219006110370346,0.08219006110370346,142646400
1986-10-29,0.08165982365608215,0.08431094297587118,0.08059876788371528,0.08404582467216898,53222400
1986-10-30,0.0832505077123642,0.08431095375536977,0.08112961562635303,0.0816598340966243,44380800
1986-10-31,0.08219006657600403,0.08431095878862985,0.0816598389716158,0.08325051268231694,63734400
1986-11-03,0.08378074318170547,0.08431097086202269,0.08272029692353589,0.08272029692353589,42192000
1986-11-04,0.08696207404136658,0.08696207404136658,0.08378073555640714,0.08378073555640714,54403200
1986-11-05,0.09226494282484055,0.09279517061844225,0.08643187274228022,0.08696210053588191,45100800
1986-11-06,0.09438580274581909,0.09650669497267747,0.09173469201347792,0.0922649105189607,72576000
1986-11-07,0.09385562688112259,0.09491607347633725,0.09226495243706674,0.09438584562749605,44323200
1986-11-10,0.09014341980218887,0.09385559608392244,0.08961319212733333,0.09385559608392244,28684800
1986-11-11,0.09067420661449432,0.09173465226847427,0.09067420661449432,0.09067420661449432,11894400
1986-11-12,0.09067420661449432,0.09279509792245422,0.08961314199325683,0.09067420661449432,34156800
1986-11-13,0.08934807032346725,0.0912044631368228,0.08908296107441369,0.09067424463871568,30211200
1986-11-14,0.09014341980218887,0.09014341980218887,0.08749229963284069,0.08934808284113795,18720000
1986-11-17,0.09067420661449432,0.09173465226847427,0.08908292371749668,0.09014336937147664,24307200
1986-11-18,0.08590160310268402,0.09120444224651515,0.08590160310268402,0.09067422386985413,59673600
1986-11-19,0.0890829861164093,0.08961320476356548,0.08590164692607417,0.08590164692607417,48729600
1986-11-20,0.09597647935152054,0.09597647935152054,0.08908297343944993,0.08908297343944993,98179200
1986-11-21,0.09915780276060104,0.10021886781004842,0.09650669210698265,0.09650669210698265,91065600
1986-11-24,0.10711174458265305,0.10764196298225537,0.09597644819898431,0.09915778590398361,173836800
1986-11-25,0.10817220062017441,0.10870241906945878,0.10658152706739599,0.10711175461914302,95788800
1986-11-26,0.10711174458265305,0.1087024088839218,0.10711174458265306,0.10817219048431949,38793600
1986-11-28,0.105521060526371,0.10764195211559582,0.10446062383421946,0.10711173376952005,41328000
1986-12-01,0.10340018570423126,0.10605129583604758,0.10286995821639107,0.10552106834820739,40291200
1986-12-02,0.10393045842647552,0.10605135128175726,0.10393045842647554,0.10393045842647554,28771200
1986-12-03,0.10313505679368973,0.10499083915642782,0.10286994762828731,0.10393039339235756,35164800
1986-12-04,0.10446066409349442,0.10552110119433977,0.10233977168687491,0.10313509951250893,42508800
1986-12-05,0.10393045842647552,0.1049909048541164,0.10393045842647554,0.10446068619152912,107510400
1986-12-08,0.10286995768547058,0.10499084942096215,0.10127929343508264,0.10393040355321637,22665600
1986-12-09,0.10233977437019348,0.10340022060130781,0.10180954670340399,0.10286999293451833,16099200
1986-12-10,0.10313505679368973,0.10340017506155275,0.10127928353341224,0.10233972929748249,27590400
1986-12-11,0.10393045842647552,0.10446068619152912,0.10287001199883467,0.10313512133012831,11635200
1986-12-12,0.10021887719631195,0.10393043427948608,0.10021887719631195,0.10393043427948608,25286400
1986-12-15,0.0975671261548996,0.10074907387329919,0.09597645267695308,0.10021885544895849,50774400
1986-12-16,0.09862762689590454,0.10021891112281395,0.09809739907454816,0.09809739907454816,77299200
1986-12-17,0.09968803822994232,0.10021887572913367,0.09862759206420806,0.09862759206420806,23356800
1986-12-18,0.10048402100801468,0.10074913036884635,0.09915784613361095,0.09968807395774161,12672000
1986-12-19,0.10286995768547058,0.10393040355321637,0.100749065949979,0.100749065949979,56592000
1986-12-22,0.10393045842647552,0.1049909048541164,0.10287001199883467,0.10287001199883467,18316800
1986-12-23,0.10499081760644913,0.10499081760644913,0.10393037206004152,0.10393037206004152,23788800
1986-12-24,0.10472574830055237,0.10499085751230464,0.10446063908880009,0.10499085751230464,7027200
1986-12-26,0.10446066409349442,0.10552110119433977,0.10446066409349442,0.10472577336870575,3715200
1986-12-29,0.10021887719631195,0.10552109900014235,0.10021887719631195,0.10446066192134762,41702400
1986-12-30,0.10127933323383331,0.10180955182483029,0.09915782169728976,0.10021888694937431,25401600
1986-12-31,0.10233977437019348,0.10393043916563266,0.10127932813907914,0.10127932813907914,23356800
1987-01-02,0.10127933323383331,0.10340022580275135,0.10074910554037128,0.10233977951829233,12643200
1987-01-05,0.10711174458265305,0.10817219048431949,0.10074906917265447,0.10127929667471858,48499200
1987-01-06,0.10870242863893509,0.10923265623736,0.10658153645016233,0.10711176404858724,40032000
1987-01-07,0.11453550308942795,0.11453550308942795,0.1087024348222195,0.1087024348222195,60998400
1987-01-08,0.11824703216552734,0.11930809703730283,0.11506569445241194,0.11506569445241194,61488000
1987-01-09,0.12301971763372421,0.12354994541506666,0.1177168754673711,0.11824709414624697,63705600
1987-01-12,0.13097359240055084,0.13203403814744477,0.12195918913587075,0.1230196348827647,128793600
1987-01-13,0.12726151943206787,0.1299132503316121,0.12514062624568997,0.1299132503316121,76320000
1987-01-14,0.12726151943206787,0.12779173817742848,0.12461039839786163,0.12726151943206787,69465600
1987-01-15,0.13415497541427612,0.13733631395627052,0.12726146992608622,0.12726146992608622,117014400
1987-01-16,0.13097359240055084,0.1341549205387722,0.12832186361723444,0.1341549205387722,65433600
1987-01-19,0.13574567437171936,0.13574567437171936,0.1283219398673565,0.1309736702263564,88243200
1987-01-20,0.1378665268421173,0.14104847490865174,0.13521540712296995,0.1357456347077847,95760000
1987-01-21,0.14369957149028778,0.1474111369140952,0.13521539391656617,0.13786651337678035,108489600
1987-01-22,0.15801690518856049,0.15854712391745474,0.13945787520467698,0.14369965234323331,116035200
1987-01-23,0.14316943287849426,0.164379583705238,0.14316943287849426,0.15801690437640445,317894400
1987-01-26,0.14582045376300812,0.14741112715431395,0.13945778750516996,0.144229789474164,116553600
1987-01-27,0.15165363252162933,0.1537745167712652,0.14582056138672256,0.14582056138672256,114105600
1987-01-28,0.15218380093574524,0.15430469345898087,0.14741117834208534,0.1516535732537039,76723200
1987-01-29,0.14582045376300812,0.15377440327708766,0.1426391251853199,0.15218374809070528,79228800
1987-01-30,0.1551000028848648,0.15536510302510606,0.1436995863539725,0.14582047850053514,104169600
1987-02-02,0.15483485162258148,0.15801679903099833,0.15483485162258148,0.15509996991138644,46915200
1987-02-03,0.15218380093574524,0.15642558598221648,0.14953268073046827,0.15483491203855732,59328000
1987-02-04,0.15271396934986115,0.1532441877552646,0.15059307752332352,0.15218375094445769,31737600
1987-02-05,0.15165363252162933,0.1537745167712652,0.1500629670587853,0.15271407919768148,42652800
1987-02-06,0.14608561992645264,0.15244890723654508,0.14529028297021684,0.15165357028030926,45619200
1987-02-09,0.14476002752780914,0.14582047356519937,0.1439646998266137,0.14582047356519937,136080000
1987-02-10,0.14529022574424744,0.14529022574424744,0.14157866991447163,0.14475999828144454,44668800
1987-02-11,0.15218380093574524,0.15218380093574524,0.14582050439842617,0.14582050439842617,60307200
1987-02-12,0.16278879344463348,0.16358413007021388,0.15218373468267687,0.15218373468267687,185731200
1987-02-13,0.1611982136964798,0.16490976207634542,0.15748664711168386,0.16278886948573779,81763200
1987-02-17,0.16225862503051758,0.16278884354243714,0.15748662201338662,0.16119818800667846,70732800
1987-02-18,0.15218380093574524,0.1649097568378414,0.1516535732537039,0.16225864573502932,128592000
1987-02-19,0.14582045376300812,0.15165352059278278,0.144229789474164,0.15165352059278278,317750400
1987-02-20,0.14422978460788727,0.14582044884306278,0.142108892892679,0.14582044884306278,87897600
1987-02-23,0.15324421226978302,0.15536510443560034,0.14104847700252052,0.1442298152512465,125913600
1987-02-24,0.16066798567771912,0.16119822250805313,0.15324425133962233,0.15324425133962233,120816000
1987-02-25,0.15801690518856049,0.16358424735428737,0.15695584876298546,0.16066801703796663,65001600
1987-02-26,0.1638493537902832,0.16862197737754972,0.15483494427345326,0.1580168935859001,145209600
1987-02-27,0.16278879344463348,0.16490968504454062,0.16013768349598,0.16384924834704798,37555200
1987-03-02,0.15801690518856049,0.16278891015847854,0.15695584876298546,0.16278891015847854,79516800
1987-03-03,0.15801690518856049,0.15960757958017813,0.15589539310026207,0.15801690518856049,81100800
1987-03-04,0.169152170419693,0.16968238902926028,0.15748665101691203,0.15801686962647932,98179200
1987-03-05,0.177106112241745,0.18081767869006732,0.16915216000549765,0.16915216000549765,128188800
1987-03-06,0.17657586932182312,0.17816654303823012,0.17233346591383214,0.17710608782564974,63561600
1987-03-09,0.17339390516281128,0.17710607152028596,0.17233345004786227,0.17657585306527418,38275200
1987-03-10,0.17869684100151062,0.18081773416482197,0.1728637612833716,0.1733939982279009,74102400
1987-03-11,0.18134795129299164,0.18240838876275683,0.17922705814852619,0.18134795129299167,43862400
1987-03-12,0.1821431666612625,0.1834687217142658,0.1771060465368962,0.18134782998847593,71337600
1987-03-13,0.17551477253437042,0.18346872182455093,0.17180320746077637,0.18214316677075082,105120000
1987-03-16,0.17445437610149384,0.17498459465992877,0.16915215410728626,0.17498459465992877,88473600
1987-03-17,0.18028748035430908,0.18134791762721264,0.173924183134414,0.17445440177086577,54547200
1987-03-18,0.18983204662799835,0.1914227020264704,0.1813478593822974,0.1813478593822974,119347200
1987-03-19,0.19354362785816193,0.19354362785816193,0.18665073198092821,0.18983207974268473,62812800
1987-03-20,0.1914227306842804,0.1935436230713535,0.19036229359320814,0.1935436230713535,38246400
1987-03-23,0.1900971531867981,0.194073819124839,0.18824137939003094,0.1914227084994784,67478400
1987-03-24,0.1914227306842804,0.19248318598028125,0.1855896713059533,0.1855896713059533,69609600
1987-03-25,0.19062738120555878,0.1924831733000742,0.18930182582657773,0.1914227180739329,33840000
1987-03-26,0.18930186331272125,0.1908925373644597,0.18877164469711877,0.19062741895419297,33379200
1987-03-27,0.1946040689945221,0.19884645432698364,0.19036228442467545,0.19036228442467545,120873600
1987-03-30,0.2052096575498581,0.2052096575498581,0.1877110889164231,0.194603981180822,186134400
1987-03-31,0.2052096575498581,0.2099816584863712,0.20255792897396738,0.20255792897396738,125337600
1987-04-01,0.19301335513591766,0.2094514912108527,0.19195290011127508,0.2052097075221302,259430400
1987-04-02,0.20149759948253632,0.20574000374315637,0.1961953769687869,0.1961953769687869,159955200
1987-04-03,0.21157236397266388,0.21263280069673757,0.20149750510199424,0.20149750510199424,155606400
1987-04-06,0.21051204204559326,0.21210271634161723,0.20680049296144903,0.2115724976445872,98956800
1987-04-07,0.19937662780284882,0.2105119049775898,0.19937662780284882,0.2105119049775898,73728000
1987-04-08,0.2052096575498581,0.20733054887774385,0.19937660108459848,0.19937660108459848,106214400
1987-04-09,0.20149759948253632,0.20520978513276758,0.19990694365137,0.20520978513276758,71568000
1987-04-10,0.20282313227653503,0.2030882324256235,0.2009673402082803,0.2014975587113843,43372800
1987-04-13,0.19619537889957428,0.2025580569016481,0.19513432270070652,0.2025580569016481,50256000
1987-04-14,0.19937662780284882,0.20255795611854416,0.19301333399918985,0.19619528128223152,87379200
1987-04-15,0.20361852645874023,0.20574003843055744,0.20096741475489283,0.20096741475489283,95961600
1987-04-16,0.20892132818698883,0.21316309479529905,0.2030882505499748,0.2036184691003975,188092800
1987-04-20,0.20308831334114075,0.21104226763906164,0.2025580946267842,0.20892139278163546,100310400
1987-04-21,0.20627011358737946,0.20786078678471512,0.1988463833740265,0.2030881664303075,113184000
1987-04-22,0.20892132818698883,0.2094515467374115,0.20627019902501786,0.20627019902501786,74678400
1987-04-23,0.20892132818698883,0.21104220238867955,0.20573998047459519,0.20892132818698883,48326400
1987-04-24,0.20998163521289825,0.21104207165684713,0.20627007124924226,0.2089211987689494,54172800
1987-04-27,0.20998163521289825,0.21157230808373906,0.20627007124924226,0.20998163521289825,53107200
1987-04-28,0.22535941004753113,0.22588964670790446,0.20786083564834032,0.20998172767505707,111081600
1987-04-29,0.2189961075782776,0.23119184061854753,0.2189961075782776,0.22535938367634956,85161600
1987-04-30,0.22058673202991486,0.2253593522829351,0.21581473074420324,0.21899607707129154,88041600
1987-05-01,0.22270773351192474,0.22323797029827916,0.21793572986924392,0.22058684098129663,37843200
1987-05-04,0.22695007920265198,0.2285407527429685,0.22164723937404182,0.22270767626430274,34531200
1987-05-05,0.24550916254520416,0.24550916254520416,0.22748034785714477,0.22748034785714477,110995200
1987-05-06,0.2396760731935501,0.24763004302877897,0.23861563612048964,0.2455091506777297,153504000
1987-05-07,0.250811368227005,0.25134158675460166,0.23808541357249335,0.2396760691552834,289699200
1987-05-08,0.26830995082855225,0.2720221359796761,0.2513415922077139,0.2513415922077139,150048000
1987-05-11,0.2608862817287445,0.26831001668052396,0.26062118149659436,0.26831001668052396,127382400
1987-05-12,0.251871794462204,0.26353791147977873,0.24816022878688054,0.26088618197489294,148464000
1987-05-13,0.2582350969314575,0.2592955521740675,0.2534630938520316,0.2534630938520316,73382400
1987-05-14,0.26035603880882263,0.26512866176496075,0.2582351461245063,0.2582351461245063,59961600
1987-05-15,0.2529327869415283,0.259825679892408,0.2529327869415283,0.259825679892408,84326400
