Date,close,high,low,open,volume
2012-01-12,38.475276947021484,38.475276947021484,38.475276947021484,38.475276947021484,100
2012-01-13,38.475276947021484,38.475276947021484,38.475276947021484,38.475276947021484,0
2012-01-17,38.475276947021484,38.475276947021484,38.475276947021484,38.475276947021484,0
2012-01-18,38.475276947021484,38.475276947021484,38.475276947021484,38.475276947021484,0
2012-01-19,39.60735321044922,39.60735321044922,39.60735321044922,39.60735321044922,300
2012-01-20,39.60735321044922,39.60735321044922,39.60735321044922,39.60735321044922,0
2012-01-23,39.60735321044922,39.60735321044922,39.60735321044922,39.60735321044922,0
2012-01-24,39.507911682128906,39.507911682128906,39.507911682128906,39.507911682128906,400
2012-01-25,39.507911682128906,39.507911682128906,39.507911682128906,39.507911682128906,0
2012-01-26,39.507911682128906,39.507911682128906,39.507911682128906,39.507911682128906,0
2012-01-27,39.507911682128906,39.507911682128906,39.507911682128906,39.507911682128906,0
2012-01-30,39.507911682128906,39.507911682128906,39.507911682128906,39.507911682128906,0
2012-01-31,39.507911682128906,39.507911682128906,39.507911682128906,39.507911682128906,0
2012-02-01,40.50996398925781,40.50996398925781,40.50996398925781,40.50996398925781,300
2012-02-02,40.50996398925781,40.50996398925781,40.50996398925781,40.50996398925781,0
2012-02-03,40.976566314697266,40.976566314697266,40.976566314697266,40.976566314697266,100
2012-02-06,40.976566314697266,40.976566314697266,40.976566314697266,40.976566314697266,0
2012-02-07,40.976566314697266,40.976566314697266,40.976566314697266,40.976566314697266,0
2012-02-08,40.976566314697266,40.976566314697266,40.976566314697266,40.976566314697266,0
2012-02-09,40.976566314697266,40.976566314697266,40.976566314697266,40.976566314697266,0
2012-02-10,40.976566314697266,40.976566314697266,40.976566314697266,40.976566314697266,0
2012-02-13,40.976566314697266,40.976566314697266,40.976566314697266,40.976566314697266,0
2012-02-14,40.976566314697266,40.976566314697266,40.976566314697266,40.976566314697266,0
2012-02-15,40.976566314697266,40.976566314697266,40.976566314697266,40.976566314697266,0
2012-02-16,40.976566314697266,40.976566314697266,40.976566314697266,40.976566314697266,0
2012-02-17,40.976566314697266,40.976566314697266,40.976566314697266,40.976566314697266,0
2012-02-21,42.07038497924805,42.07038497924805,42.07038497924805,42.07038497924805,300
2012-02-22,42.07038497924805,42.07038497924805,42.07038497924805,42.07038497924805,0
2012-02-23,42.07038497924805,42.07038497924805,42.07038497924805,42.07038497924805,0
2012-02-24,42.07038497924805,42.07038497924805,42.07038497924805,42.07038497924805,0
2012-02-27,42.07038497924805,42.07038497924805,42.07038497924805,42.07038497924805,0
2012-02-28,42.07038497924805,42.07038497924805,42.07038497924805,42.07038497924805,0
2012-02-29,42.07038497924805,42.07038497924805,42.07038497924805,42.07038497924805,0
2012-03-01,42.07038497924805,42.07038497924805,42.07038497924805,42.07038497924805,0
2012-03-02,41.672630310058594,41.672630310058594,41.672630310058594,41.672630310058594,100
2012-03-05,41.672630310058594,41.672630310058594,41.672630310058594,41.672630310058594,0
2012-03-06,41.672630310058594,41.672630310058594,41.672630310058594,41.672630310058594,0
2012-03-07,41.672630310058594,41.672630310058594,41.672630310058594,41.672630310058594,0
2012-03-08,41.359012603759766,41.359012603759766,41.359012603759766,41.359012603759766,200
2012-03-09,41.511993408203125,41.511993408203125,41.511993408203125,41.511993408203125,200
2012-03-12,41.511993408203125,41.511993408203125,41.511993408203125,41.511993408203125,0
2012-03-13,41.511993408203125,41.511993408203125,41.511993408203125,41.511993408203125,0
2012-03-14,41.87150955200195,41.87150955200195,41.87150955200195,41.87150955200195,500
2012-03-15,41.87150955200195,41.87150955200195,41.87150955200195,41.87150955200195,0
2012-03-16,41.87150955200195,41.87150955200195,41.87150955200195,41.87150955200195,0
2012-03-19,41.87150955200195,41.87150955200195,41.87150955200195,41.87150955200195,0
2012-03-20,41.87150955200195,41.87150955200195,41.87150955200195,41.87150955200195,0
2012-03-21,41.87150955200195,41.87150955200195,41.87150955200195,41.87150955200195,0
2012-03-22,41.87150955200195,41.87150955200195,41.87150955200195,41.87150955200195,0
2012-03-23,41.87150955200195,41.87150955200195,41.87150955200195,41.87150955200195,0
2012-03-26,41.87150955200195,41.87150955200195,41.87150955200195,41.87150955200195,0
2012-03-27,42.582881927490234,42.582881927490234,42.582881927490234,42.582881927490234,200
2012-03-28,42.13923645019531,42.13923645019531,42.13923645019531,42.13923645019531,300
2012-03-29,41.89446258544922,41.89446258544922,41.85621735724351,41.85621735724351,600
2012-03-30,42.05508804321289,42.05508804321289,42.05508804321289,42.05508804321289,300
2012-04-02,42.05508804321289,42.05508804321289,42.05508804321289,42.05508804321289,0
2012-04-03,42.05508804321289,42.05508804321289,42.05508804321289,42.05508804321289,0
2012-04-04,42.05508804321289,42.05508804321289,42.05508804321289,42.05508804321289,0
2012-04-05,41.4967041015625,41.4967041015625,41.4967041015625,41.4967041015625,200
2012-04-09,41.16014099121094,41.16014099121094,41.06834894804811,41.06834894804811,300
2012-04-10,40.517608642578125,40.517608642578125,40.517608642578125,40.517608642578125,800
2012-04-11,40.892417907714844,40.95361260215734,40.86182056049359,40.95361260215734,3000
2012-04-12,41.52729797363281,41.54259664659569,41.48905275018737,41.52729797363281,2100
2012-04-13,41.52729797363281,41.52729797363281,41.52729797363281,41.52729797363281,0
2012-04-16,40.915367126464844,40.991857576125796,40.915367126464844,40.991857576125796,1300
2012-04-17,41.74147415161133,41.74147415161133,41.74147415161133,41.74147415161133,200
